Date;BRI_O;BRI_H;BRI_L;BRI_C;BRI_AdjC;BRI_Vol
Dec 29, 2023;5,750.00;5,750.00;5,675.00;5,725.00;4,970.78;93,126,000
Dec 28, 2023;5,700.00;5,750.00;5,675.00;5,725.00;4,970.78;121,434,600
Dec 27, 2023;5,700.00;5,725.00;5,625.00;5,625.00;4,883.96;122,236,700
Dec 22, 2023;5,650.00;5,700.00;5,600.00;5,675.00;4,927.37;109,411,300
Dec 21, 2023;5,550.00;5,600.00;5,525.00;5,575.00;4,840.54;99,049,600
Dec 20, 2023;5,700.00;5,700.00;5,550.00;5,550.00;4,818.84;138,470,900
Dec 19, 2023;5,450.00;5,550.00;5,450.00;5,550.00;4,818.84;135,207,300
Dec 18, 2023;5,575.00;5,575.00;5,500.00;5,500.00;4,775.42;102,780,900
Dec 15, 2023;5,575.00;5,600.00;5,550.00;5,550.00;4,818.84;252,448,800
Dec 14, 2023;5,450.00;5,550.00;5,425.00;5,550.00;4,818.84;239,261,700
Dec 13, 2023;5,300.00;5,350.00;5,275.00;5,300.00;4,601.77;98,881,600
Dec 12, 2023;5,375.00;5,400.00;5,325.00;5,325.00;4,623.48;134,501,600
Dec 11, 2023;5,325.00;5,375.00;5,300.00;5,300.00;4,601.77;124,468,600
Dec 8, 2023;5,425.00;5,450.00;5,375.00;5,375.00;4,666.89;130,542,600
Dec 7, 2023;5,400.00;5,475.00;5,400.00;5,475.00;4,753.72;102,126,600
Dec 6, 2023;5,425.00;5,450.00;5,400.00;5,425.00;4,710.31;119,716,700
Dec 5, 2023;5,425.00;5,500.00;5,425.00;5,450.00;4,732.01;114,689,900
Dec 4, 2023;5,450.00;5,575.00;5,450.00;5,500.00;4,775.42;235,595,700
Dec 1, 2023;5,275.00;5,375.00;5,275.00;5,350.00;4,645.19;99,499,500
Nov 30, 2023;5,375.00;5,375.00;5,275.00;5,275.00;4,580.07;224,426,400
Nov 29, 2023;5,350.00;5,375.00;5,300.00;5,300.00;4,601.77;106,197,800
Nov 28, 2023;5,325.00;5,425.00;5,325.00;5,350.00;4,645.19;147,993,400
Nov 27, 2023;5,425.00;5,450.00;5,350.00;5,350.00;4,645.19;76,019,100
Nov 24, 2023;5,400.00;5,450.00;5,375.00;5,400.00;4,688.60;92,571,400
Nov 23, 2023;5,325.00;5,400.00;5,300.00;5,350.00;4,645.19;174,572,400
Nov 22, 2023;5,175.00;5,300.00;5,175.00;5,275.00;4,580.07;103,585,500
Nov 21, 2023;5,225.00;5,250.00;5,175.00;5,200.00;4,514.95;104,110,500
Nov 20, 2023;5,175.00;5,275.00;5,175.00;5,250.00;4,558.36;54,123,600
Nov 17, 2023;5,175.00;5,250.00;5,175.00;5,225.00;4,536.65;70,727,500
Nov 16, 2023;5,275.00;5,275.00;5,175.00;5,250.00;4,558.36;99,488,800
Nov 15, 2023;5,200.00;5,300.00;5,175.00;5,250.00;4,558.36;193,790,400
Nov 14, 2023;5,075.00;5,125.00;5,050.00;5,075.00;4,406.42;85,419,500
Nov 13, 2023;5,075.00;5,125.00;5,025.00;5,025.00;4,363.00;63,126,900
Nov 10, 2023;5,150.00;5,150.00;5,050.00;5,075.00;4,406.42;113,811,900
Nov 9, 2023;5,225.00;5,275.00;5,200.00;5,200.00;4,514.95;66,236,400
Nov 8, 2023;5,200.00;5,250.00;5,175.00;5,225.00;4,536.65;86,713,700
Nov 7, 2023;5,225.00;5,275.00;5,175.00;5,250.00;4,558.36;137,039,400
Nov 6, 2023;5,100.00;5,200.00;5,100.00;5,200.00;4,514.95;122,333,800
Nov 3, 2023;5,025.00;5,175.00;5,025.00;5,100.00;4,428.12;125,504,000
Nov 2, 2023;4,940.00;5,075.00;4,910.00;5,000.00;4,341.30;208,075,400
Nov 1, 2023;4,920.00;4,960.00;4,830.00;4,830.00;4,193.69;191,567,200
Oct 31, 2023;4,980.00;5,000.00;4,960.00;4,960.00;4,306.56;106,760,300
Oct 30, 2023;4,980.00;5,025.00;4,970.00;5,000.00;4,341.30;108,523,700
Oct 27, 2023;4,950.00;5,050.00;4,940.00;5,000.00;4,341.30;129,599,800
Oct 26, 2023;5,175.00;5,175.00;4,920.00;4,920.00;4,271.83;330,618,800
Oct 25, 2023;5,100.00;5,200.00;5,100.00;5,175.00;4,493.24;142,215,000
Oct 24, 2023;5,000.00;5,100.00;4,950.00;5,100.00;4,428.12;104,021,500
Oct 23, 2023;5,000.00;5,075.00;4,990.00;5,000.00;4,341.30;82,756,100
Oct 20, 2023;4,980.00;5,100.00;4,960.00;5,050.00;4,384.71;173,353,600
Oct 19, 2023;5,100.00;5,150.00;5,000.00;5,000.00;4,341.30;195,831,400
Oct 18, 2023;5,125.00;5,225.00;5,125.00;5,150.00;4,471.53;77,217,600
Oct 17, 2023;5,250.00;5,275.00;5,150.00;5,150.00;4,471.53;127,287,200
Oct 16, 2023;5,325.00;5,325.00;5,250.00;5,250.00;4,558.36;45,782,300
Oct 13, 2023;5,275.00;5,325.00;5,250.00;5,275.00;4,580.07;84,648,800
Oct 12, 2023;5,300.00;5,375.00;5,275.00;5,300.00;4,601.77;174,022,400
Oct 11, 2023;5,150.00;5,275.00;5,150.00;5,250.00;4,558.36;100,394,800
Oct 10, 2023;5,125.00;5,250.00;5,125.00;5,175.00;4,493.24;98,457,000
Oct 9, 2023;5,200.00;5,225.00;5,125.00;5,125.00;4,449.83;144,477,000
Oct 6, 2023;5,200.00;5,250.00;5,175.00;5,175.00;4,493.24;70,202,300
Oct 5, 2023;5,250.00;5,275.00;5,175.00;5,175.00;4,493.24;116,814,800
Oct 4, 2023;5,250.00;5,275.00;5,200.00;5,250.00;4,558.36;121,445,000
Oct 3, 2023;5,250.00;5,300.00;5,250.00;5,275.00;4,580.07;54,462,700
Oct 2, 2023;5,250.00;5,300.00;5,250.00;5,250.00;4,558.36;81,674,600
Sep 29, 2023;5,300.00;5,325.00;5,225.00;5,225.00;4,536.65;140,331,100
Sep 27, 2023;5,175.00;5,300.00;5,175.00;5,225.00;4,536.65;119,774,700
Sep 26, 2023;5,250.00;5,275.00;5,200.00;5,200.00;4,514.95;180,280,600
Sep 25, 2023;5,325.00;5,350.00;5,200.00;5,300.00;4,601.77;120,196,700
Sep 22, 2023;5,350.00;5,425.00;5,350.00;5,350.00;4,645.19;83,184,100
Sep 21, 2023;5,425.00;5,425.00;5,350.00;5,350.00;4,645.19;68,584,900
Sep 20, 2023;5,350.00;5,450.00;5,350.00;5,375.00;4,666.89;98,710,100
Sep 19, 2023;5,325.00;5,375.00;5,300.00;5,375.00;4,666.89;50,612,700
Sep 18, 2023;5,350.00;5,400.00;5,300.00;5,325.00;4,623.48;61,329,000
Sep 15, 2023;5,400.00;5,450.00;5,375.00;5,375.00;4,666.89;141,455,400
Sep 14, 2023;5,325.00;5,425.00;5,325.00;5,425.00;4,710.31;76,831,700
Sep 13, 2023;5,350.00;5,425.00;5,350.00;5,400.00;4,688.60;59,408,000
Sep 12, 2023;5,450.00;5,475.00;5,375.00;5,375.00;4,666.89;121,654,400
Sep 11, 2023;5,350.00;5,425.00;5,300.00;5,425.00;4,710.31;80,474,100
Sep 8, 2023;5,425.00;5,450.00;5,300.00;5,350.00;4,645.19;243,324,500
Sep 7, 2023;5,525.00;5,550.00;5,450.00;5,450.00;4,732.01;157,998,600
Sep 6, 2023;5,625.00;5,650.00;5,575.00;5,575.00;4,840.54;106,367,800
Sep 5, 2023;5,625.00;5,650.00;5,600.00;5,625.00;4,883.96;72,464,300
Sep 4, 2023;5,600.00;5,625.00;5,575.00;5,625.00;4,883.96;43,898,200
Sep 1, 2023;5,600.00;5,600.00;5,525.00;5,575.00;4,840.54;87,366,100
Aug 31, 2023;5,525.00;5,550.00;5,475.00;5,550.00;4,818.84;175,088,200
Aug 30, 2023;5,600.00;5,600.00;5,500.00;5,525.00;4,797.13;171,282,700
Aug 29, 2023;5,525.00;5,600.00;5,525.00;5,600.00;4,862.25;57,547,200
Aug 28, 2023;5,600.00;5,625.00;5,550.00;5,550.00;4,818.84;37,126,600
Aug 25, 2023;5,550.00;5,600.00;5,525.00;5,600.00;4,862.25;65,096,500
Aug 24, 2023;5,625.00;5,625.00;5,550.00;5,550.00;4,818.84;74,407,500
Aug 23, 2023;5,600.00;5,625.00;5,575.00;5,600.00;4,862.25;78,686,900
Aug 22, 2023;5,500.00;5,625.00;5,500.00;5,575.00;4,840.54;101,221,500
Aug 21, 2023;5,550.00;5,575.00;5,500.00;5,500.00;4,775.42;91,640,000
Aug 18, 2023;5,500.00;5,600.00;5,500.00;5,575.00;4,840.54;121,561,200
Aug 16, 2023;5,550.00;5,575.00;5,450.00;5,525.00;4,797.13;188,191,900
Aug 15, 2023;5,650.00;5,675.00;5,575.00;5,575.00;4,840.54;89,597,300
Aug 14, 2023;5,650.00;5,675.00;5,575.00;5,650.00;4,905.66;127,358,400
Aug 11, 2023;5,675.00;5,700.00;5,650.00;5,650.00;4,905.66;74,321,000
Aug 10, 2023;5,675.00;5,725.00;5,675.00;5,700.00;4,949.08;85,474,200
Aug 9, 2023;5,650.00;5,725.00;5,625.00;5,700.00;4,949.08;91,930,000
Aug 8, 2023;5,700.00;5,750.00;5,600.00;5,625.00;4,883.96;89,189,600
Aug 7, 2023;5,600.00;5,725.00;5,575.00;5,700.00;4,949.08;88,104,900
Aug 4, 2023;5,700.00;5,725.00;5,575.00;5,575.00;4,840.54;150,738,500
Aug 3, 2023;5,675.00;5,750.00;5,650.00;5,700.00;4,949.08;82,775,000
Aug 2, 2023;5,650.00;5,725.00;5,650.00;5,700.00;4,949.08;90,611,300
Aug 1, 2023;5,650.00;5,750.00;5,650.00;5,700.00;4,949.08;100,137,500
Jul 31, 2023;5,700.00;5,700.00;5,650.00;5,650.00;4,905.66;186,727,400
Jul 28, 2023;5,625.00;5,700.00;5,625.00;5,700.00;4,949.08;74,036,700
Jul 27, 2023;5,675.00;5,750.00;5,650.00;5,650.00;4,905.66;109,859,200
Jul 26, 2023;5,700.00;5,700.00;5,650.00;5,675.00;4,927.37;76,200,300
Jul 25, 2023;5,625.00;5,700.00;5,625.00;5,650.00;4,905.66;111,248,100
Jul 24, 2023;5,600.00;5,650.00;5,600.00;5,600.00;4,862.25;62,962,500
Jul 21, 2023;5,600.00;5,625.00;5,575.00;5,625.00;4,883.96;63,094,600
Jul 20, 2023;5,575.00;5,650.00;5,550.00;5,625.00;4,883.96;111,117,300
Jul 18, 2023;5,625.00;5,700.00;5,600.00;5,625.00;4,883.96;120,810,300
Jul 17, 2023;5,550.00;5,625.00;5,525.00;5,575.00;4,840.54;166,951,300
Jul 14, 2023;5,450.00;5,525.00;5,425.00;5,525.00;4,797.13;127,814,200
Jul 13, 2023;5,425.00;5,475.00;5,425.00;5,450.00;4,732.01;134,905,700
Jul 12, 2023;5,450.00;5,475.00;5,425.00;5,450.00;4,732.01;104,993,700
Jul 11, 2023;5,375.00;5,450.00;5,375.00;5,425.00;4,710.31;122,094,700
Jul 10, 2023;5,425.00;5,500.00;5,400.00;5,400.00;4,688.60;78,972,100
Jul 7, 2023;5,400.00;5,425.00;5,375.00;5,375.00;4,666.89;114,043,800
Jul 6, 2023;5,450.00;5,475.00;5,400.00;5,425.00;4,710.31;109,446,200
Jul 5, 2023;5,400.00;5,450.00;5,400.00;5,450.00;4,732.01;109,632,800
Jul 4, 2023;5,500.00;5,500.00;5,425.00;5,450.00;4,732.01;94,462,600
Jul 3, 2023;5,500.00;5,550.00;5,450.00;5,475.00;4,753.72;168,559,800
Jun 27, 2023;5,450.00;5,500.00;5,425.00;5,425.00;4,710.31;110,716,500
Jun 26, 2023;5,425.00;5,475.00;5,375.00;5,450.00;4,732.01;85,472,100
Jun 23, 2023;5,425.00;5,475.00;5,400.00;5,400.00;4,688.60;123,350,300
Jun 22, 2023;5,550.00;5,600.00;5,475.00;5,475.00;4,753.72;94,143,200
Jun 21, 2023;5,500.00;5,575.00;5,500.00;5,575.00;4,840.54;84,605,400
Jun 20, 2023;5,475.00;5,550.00;5,475.00;5,550.00;4,818.84;102,926,800
Jun 19, 2023;5,500.00;5,525.00;5,450.00;5,525.00;4,797.13;55,144,200
Jun 16, 2023;5,475.00;5,550.00;5,400.00;5,550.00;4,818.84;189,062,600
Jun 15, 2023;5,475.00;5,525.00;5,450.00;5,525.00;4,797.13;74,388,400
Jun 14, 2023;5,575.00;5,575.00;5,475.00;5,550.00;4,818.84;79,137,600
Jun 13, 2023;5,400.00;5,550.00;5,400.00;5,550.00;4,818.84;108,831,400
Jun 12, 2023;5,400.00;5,400.00;5,375.00;5,400.00;4,688.60;92,314,200
Jun 9, 2023;5,425.00;5,450.00;5,375.00;5,425.00;4,710.31;77,251,000
Jun 8, 2023;5,375.00;5,475.00;5,350.00;5,475.00;4,753.72;92,794,100
Jun 7, 2023;5,475.00;5,475.00;5,350.00;5,400.00;4,688.60;150,377,000
Jun 6, 2023;5,400.00;5,500.00;5,350.00;5,450.00;4,732.01;92,019,300
Jun 5, 2023;5,600.00;5,600.00;5,425.00;5,425.00;4,710.31;255,472,600
May 31, 2023;5,575.00;5,575.00;5,375.00;5,575.00;4,840.54;898,453,700
May 30, 2023;5,500.00;5,600.00;5,500.00;5,500.00;4,775.42;67,363,200
May 29, 2023;5,600.00;5,625.00;5,475.00;5,550.00;4,818.84;125,049,100
May 26, 2023;5,425.00;5,600.00;5,425.00;5,600.00;4,862.25;154,003,100
May 25, 2023;5,500.00;5,575.00;5,450.00;5,475.00;4,753.72;224,391,900
May 24, 2023;5,525.00;5,600.00;5,450.00;5,600.00;4,862.25;187,436,100
May 23, 2023;5,475.00;5,600.00;5,475.00;5,500.00;4,775.42;255,251,600
May 22, 2023;5,300.00;5,500.00;5,300.00;5,425.00;4,710.31;162,655,900
May 19, 2023;5,225.00;5,450.00;5,200.00;5,400.00;4,688.60;185,672,200
May 17, 2023;5,250.00;5,250.00;5,175.00;5,200.00;4,514.95;115,834,500
May 16, 2023;5,175.00;5,200.00;5,100.00;5,200.00;4,514.95;73,611,200
May 15, 2023;5,150.00;5,175.00;5,025.00;5,150.00;4,471.53;163,732,600
May 12, 2023;5,100.00;5,175.00;5,100.00;5,150.00;4,471.53;92,625,800
May 11, 2023;5,175.00;5,175.00;5,100.00;5,150.00;4,471.53;85,618,800
May 10, 2023;5,075.00;5,150.00;5,050.00;5,150.00;4,471.53;108,369,600
May 9, 2023;5,050.00;5,125.00;5,025.00;5,125.00;4,449.83;102,987,300
May 8, 2023;5,250.00;5,250.00;5,050.00;5,100.00;4,428.12;107,804,200
May 5, 2023;5,225.00;5,250.00;5,125.00;5,225.00;4,536.65;182,599,600
May 4, 2023;5,150.00;5,175.00;5,075.00;5,150.00;4,471.53;140,482,000
May 3, 2023;5,225.00;5,225.00;5,050.00;5,100.00;4,428.12;183,524,700
May 2, 2023;5,175.00;5,175.00;5,050.00;5,150.00;4,471.53;84,246,100
Apr 28, 2023;5,175.00;5,275.00;5,100.00;5,100.00;4,428.12;251,912,000
Apr 27, 2023;4,990.00;5,150.00;4,990.00;5,150.00;4,471.53;125,947,200
Apr 26, 2023;5,150.00;5,150.00;4,930.00;5,025.00;4,363.00;273,336,000
Apr 18, 2023;4,990.00;5,025.00;4,950.00;4,950.00;4,297.88;95,747,700
Apr 17, 2023;5,075.00;5,075.00;4,960.00;4,990.00;4,332.61;121,231,300
Apr 14, 2023;5,050.00;5,100.00;5,000.00;5,075.00;4,406.42;190,097,200
Apr 13, 2023;4,950.00;5,000.00;4,930.00;4,980.00;4,323.93;141,279,800
Apr 12, 2023;4,950.00;4,950.00;4,890.00;4,930.00;4,280.52;194,839,900
Apr 11, 2023;4,860.00;4,890.00;4,830.00;4,880.00;4,237.10;67,275,600
Apr 10, 2023;4,860.00;4,860.00;4,820.00;4,860.00;4,219.74;58,886,800
Apr 6, 2023;4,860.00;4,860.00;4,820.00;4,840.00;4,202.37;88,012,300
Apr 5, 2023;4,810.00;4,880.00;4,800.00;4,830.00;4,193.69;119,316,500
Apr 4, 2023;4,800.00;4,820.00;4,760.00;4,820.00;4,185.01;88,097,800
Apr 3, 2023;4,770.00;4,800.00;4,760.00;4,800.00;4,167.64;133,511,700
Mar 31, 2023;4,730.00;4,750.00;4,710.00;4,730.00;4,106.87;161,561,800
Mar 30, 2023;4,810.00;4,810.00;4,740.00;4,750.00;4,124.23;98,847,200
Mar 29, 2023;4,800.00;4,820.00;4,770.00;4,810.00;4,176.33;141,800,500
Mar 28, 2023;4,740.00;4,780.00;4,740.00;4,770.00;4,141.60;105,217,100
Mar 27, 2023;4,750.00;4,790.00;4,720.00;4,740.00;4,115.55;144,925,200
Mar 24, 2023;4,750.00;4,820.00;4,720.00;4,770.00;4,141.60;266,103,900
Mar 21, 2023;4,870.00;4,920.00;4,840.00;4,900.00;4,053.71;214,639,300
Mar 20, 2023;4,840.00;4,880.00;4,820.00;4,880.00;4,037.16;113,829,400
Mar 17, 2023;4,770.00;4,900.00;4,750.00;4,900.00;4,053.71;267,753,300
Mar 16, 2023;4,700.00;4,750.00;4,640.00;4,730.00;3,913.07;155,984,500
Mar 15, 2023;4,760.00;4,770.00;4,700.00;4,700.00;3,888.25;107,761,200
Mar 14, 2023;4,770.00;4,790.00;4,690.00;4,710.00;3,896.52;192,444,400
Mar 13, 2023;4,810.00;4,870.00;4,770.00;4,830.00;3,995.80;106,769,300
Mar 10, 2023;4,820.00;4,830.00;4,800.00;4,820.00;3,987.53;125,140,500
Mar 9, 2023;4,860.00;4,870.00;4,810.00;4,810.00;3,979.25;79,549,800
Mar 8, 2023;4,850.00;4,850.00;4,820.00;4,840.00;4,004.07;125,766,100
Mar 7, 2023;4,770.00;4,850.00;4,770.00;4,840.00;4,004.07;111,953,700
Mar 6, 2023;4,790.00;4,800.00;4,780.00;4,790.00;3,962.71;78,292,000
Mar 3, 2023;4,800.00;4,800.00;4,730.00;4,760.00;3,937.89;84,777,000
Mar 2, 2023;4,750.00;4,780.00;4,720.00;4,780.00;3,954.43;59,377,900
Mar 1, 2023;4,730.00;4,750.00;4,700.00;4,720.00;3,904.80;115,578,600
Feb 28, 2023;4,760.00;4,790.00;4,670.00;4,670.00;3,863.43;273,125,500
Feb 27, 2023;4,780.00;4,810.00;4,760.00;4,810.00;3,979.25;89,918,800
Feb 24, 2023;4,800.00;4,840.00;4,760.00;4,760.00;3,937.89;46,409,300
Feb 23, 2023;4,810.00;4,810.00;4,730.00;4,800.00;3,970.98;139,144,500
Feb 22, 2023;4,790.00;4,810.00;4,730.00;4,760.00;3,937.89;107,327,900
Feb 21, 2023;4,880.00;4,880.00;4,820.00;4,820.00;3,987.53;59,319,100
Feb 20, 2023;4,900.00;4,900.00;4,840.00;4,880.00;4,037.16;88,432,500
Feb 17, 2023;4,890.00;4,890.00;4,830.00;4,880.00;4,037.16;104,019,300
Feb 16, 2023;4,890.00;4,890.00;4,850.00;4,870.00;4,028.89;69,966,200
Feb 15, 2023;4,890.00;4,890.00;4,810.00;4,870.00;4,028.89;84,568,100
Feb 14, 2023;4,820.00;4,870.00;4,810.00;4,870.00;4,028.89;120,995,200
Feb 13, 2023;4,900.00;4,900.00;4,800.00;4,800.00;3,970.98;144,569,400
Feb 10, 2023;4,840.00;4,880.00;4,770.00;4,860.00;4,020.62;181,146,600
Feb 9, 2023;4,790.00;4,840.00;4,770.00;4,810.00;3,979.25;177,400,700
Feb 8, 2023;4,710.00;4,790.00;4,710.00;4,790.00;3,962.71;168,599,500
Feb 7, 2023;4,740.00;4,790.00;4,720.00;4,750.00;3,929.62;140,923,100
Feb 6, 2023;4,780.00;4,810.00;4,680.00;4,740.00;3,921.34;141,366,300
Feb 3, 2023;4,650.00;4,780.00;4,630.00;4,750.00;3,929.62;198,479,900
Feb 2, 2023;4,650.00;4,680.00;4,600.00;4,600.00;3,805.52;145,413,400
Feb 1, 2023;4,630.00;4,690.00;4,620.00;4,680.00;3,871.71;181,849,300
Jan 31, 2023;4,610.00;4,620.00;4,570.00;4,580.00;3,788.98;280,039,200
Jan 30, 2023;4,650.00;4,680.00;4,570.00;4,610.00;3,813.80;185,972,400
Jan 27, 2023;4,600.00;4,680.00;4,600.00;4,640.00;3,838.61;178,282,600
Jan 26, 2023;4,560.00;4,620.00;4,550.00;4,590.00;3,797.25;113,840,400
Jan 25, 2023;4,620.00;4,620.00;4,550.00;4,560.00;3,772.43;84,009,300
Jan 24, 2023;4,660.00;4,680.00;4,590.00;4,620.00;3,822.07;81,964,700
Jan 20, 2023;4,630.00;4,670.00;4,620.00;4,650.00;3,846.89;116,038,300
Jan 19, 2023;4,590.00;4,630.00;4,580.00;4,610.00;3,813.80;117,204,100
Jan 18, 2023;4,560.00;4,620.00;4,560.00;4,600.00;3,805.52;178,026,000
Jan 17, 2023;4,520.00;4,580.00;4,510.00;4,560.00;3,772.43;150,577,400
Jan 16, 2023;4,430.00;4,530.00;4,420.00;4,520.00;3,739.34;172,170,900
Jan 13, 2023;4,510.00;4,530.00;4,420.00;4,480.00;3,706.25;134,592,100
Jan 12, 2023;4,480.00;4,520.00;4,410.00;4,500.00;3,722.79;210,887,800
Jan 11, 2023;4,410.00;4,430.00;4,360.00;4,380.00;3,623.52;211,610,100
Jan 10, 2023;4,550.00;4,570.00;4,410.00;4,430.00;3,664.88;282,510,000
Jan 9, 2023;4,580.00;4,640.00;4,550.00;4,590.00;3,750.10;166,164,900
Jan 6, 2023;4,550.00;4,640.00;4,550.00;4,620.00;3,774.61;175,932,000
Jan 5, 2023;4,750.00;4,760.00;4,570.00;4,640.00;3,790.95;292,142,000
Jan 4, 2023;4,850.00;4,850.00;4,770.00;4,770.00;3,897.16;188,071,000
Jan 3, 2023;4,830.00;4,900.00;4,830.00;4,850.00;3,962.52;95,136,500
Jan 2, 2023;4,910.00;4,920.00;4,820.00;4,870.00;3,978.86;100,200,100
Dec 30, 2022;4,870.00;4,950.00;4,870.00;4,940.00;4,036.05;182,091,500
Dec 29, 2022;4,820.00;4,870.00;4,800.00;4,870.00;3,978.86;106,690,700
Dec 28, 2022;4,870.00;4,880.00;4,810.00;4,820.00;3,938.01;117,912,500
Dec 27, 2022;4,930.00;4,950.00;4,860.00;4,870.00;3,978.86;74,123,800
Dec 26, 2022;4,900.00;4,930.00;4,890.00;4,930.00;4,027.88;43,581,100
Dec 23, 2022;4,920.00;4,940.00;4,880.00;4,880.00;3,987.03;53,350,600
Dec 22, 2022;4,910.00;4,970.00;4,900.00;4,960.00;4,052.39;87,321,400
Dec 21, 2022;4,910.00;4,940.00;4,870.00;4,890.00;3,995.20;71,277,800
Dec 20, 2022;4,930.00;4,970.00;4,890.00;4,910.00;4,011.54;78,671,600
Dec 19, 2022;4,970.00;4,980.00;4,920.00;4,970.00;4,060.56;82,959,800
Dec 16, 2022;4,820.00;4,980.00;4,820.00;4,980.00;4,068.73;594,601,900
Dec 15, 2022;4,900.00;4,940.00;4,880.00;4,910.00;4,011.54;170,702,300
Dec 14, 2022;5,000.00;5,000.00;4,870.00;4,980.00;4,068.73;201,275,800
Dec 13, 2022;4,870.00;4,980.00;4,840.00;4,970.00;4,060.56;194,233,200
Dec 12, 2022;4,800.00;4,850.00;4,760.00;4,850.00;3,962.52;139,582,400
Dec 9, 2022;4,830.00;4,840.00;4,760.00;4,800.00;3,921.67;203,573,100
Dec 8, 2022;4,760.00;4,840.00;4,710.00;4,840.00;3,954.35;154,313,900
Dec 7, 2022;4,840.00;4,840.00;4,740.00;4,760.00;3,888.99;253,330,100
Dec 6, 2022;4,860.00;4,890.00;4,800.00;4,860.00;3,970.69;151,325,300
Dec 5, 2022;4,910.00;4,930.00;4,860.00;4,890.00;3,995.20;88,463,000
Dec 2, 2022;4,900.00;4,930.00;4,860.00;4,890.00;3,995.20;199,981,400
Dec 1, 2022;5,000.00;5,025.00;4,900.00;4,940.00;4,036.05;267,382,600
Nov 30, 2022;4,810.00;4,980.00;4,800.00;4,980.00;4,068.73;560,639,800
Nov 29, 2022;4,820.00;4,860.00;4,790.00;4,850.00;3,962.52;184,916,300
Nov 28, 2022;4,730.00;4,830.00;4,730.00;4,820.00;3,938.01;214,611,600
Nov 25, 2022;4,700.00;4,750.00;4,690.00;4,750.00;3,880.82;177,861,100
Nov 24, 2022;4,700.00;4,740.00;4,670.00;4,720.00;3,856.31;156,735,700
Nov 23, 2022;4,640.00;4,670.00;4,630.00;4,670.00;3,815.46;147,280,600
Nov 22, 2022;4,570.00;4,670.00;4,570.00;4,590.00;3,750.10;154,866,000
Nov 21, 2022;4,620.00;4,630.00;4,560.00;4,590.00;3,750.10;82,279,300
Nov 18, 2022;4,670.00;4,680.00;4,610.00;4,610.00;3,766.44;105,313,200
Nov 17, 2022;4,520.00;4,670.00;4,500.00;4,670.00;3,815.46;214,514,600
Nov 16, 2022;4,590.00;4,610.00;4,490.00;4,520.00;3,692.90;245,789,200
Nov 15, 2022;4,580.00;4,610.00;4,560.00;4,580.00;3,741.92;87,986,300
Nov 14, 2022;4,620.00;4,640.00;4,550.00;4,580.00;3,741.92;140,187,600
Nov 11, 2022;4,620.00;4,650.00;4,590.00;4,650.00;3,799.12;153,238,500
Nov 10, 2022;4,560.00;4,580.00;4,520.00;4,530.00;3,701.07;196,277,400
Nov 9, 2022;4,600.00;4,650.00;4,600.00;4,650.00;3,799.12;126,493,900
Nov 8, 2022;4,690.00;4,690.00;4,610.00;4,620.00;3,774.61;80,916,300
Nov 7, 2022;4,650.00;4,690.00;4,610.00;4,690.00;3,831.80;112,070,500
Nov 4, 2022;4,650.00;4,660.00;4,610.00;4,650.00;3,799.12;85,292,300
Nov 3, 2022;4,630.00;4,660.00;4,590.00;4,650.00;3,799.12;174,423,000
Nov 2, 2022;4,680.00;4,680.00;4,570.00;4,610.00;3,766.44;163,816,900
Nov 1, 2022;4,690.00;4,700.00;4,630.00;4,660.00;3,807.29;230,590,200
Oct 31, 2022;4,630.00;4,680.00;4,630.00;4,650.00;3,799.12;275,184,000
Oct 28, 2022;4,600.00;4,630.00;4,560.00;4,630.00;3,782.78;227,256,400
Oct 27, 2022;4,550.00;4,600.00;4,530.00;4,600.00;3,758.26;131,385,300
Oct 26, 2022;4,600.00;4,610.00;4,500.00;4,530.00;3,701.07;178,298,500
Oct 25, 2022;4,560.00;4,610.00;4,550.00;4,590.00;3,750.10;233,948,800
Oct 24, 2022;4,430.00;4,540.00;4,430.00;4,500.00;3,676.56;186,997,700
Oct 21, 2022;4,360.00;4,460.00;4,360.00;4,430.00;3,619.37;165,052,200
Oct 20, 2022;4,280.00;4,400.00;4,280.00;4,390.00;3,586.69;149,521,700
Oct 19, 2022;4,280.00;4,340.00;4,280.00;4,300.00;3,513.16;81,682,300
Oct 18, 2022;4,280.00;4,340.00;4,280.00;4,290.00;3,504.99;161,444,100
Oct 17, 2022;4,270.00;4,320.00;4,260.00;4,300.00;3,513.16;145,506,000
Oct 14, 2022;4,380.00;4,390.00;4,270.00;4,270.00;3,488.65;180,841,100
Oct 13, 2022;4,390.00;4,420.00;4,350.00;4,350.00;3,554.01;104,269,900
Oct 12, 2022;4,470.00;4,470.00;4,400.00;4,400.00;3,594.86;128,741,800
Oct 11, 2022;4,390.00;4,430.00;4,370.00;4,430.00;3,619.37;133,742,200
Oct 10, 2022;4,420.00;4,430.00;4,340.00;4,370.00;3,570.35;193,923,600
Oct 7, 2022;4,480.00;4,490.00;4,430.00;4,440.00;3,627.54;133,678,600
Oct 6, 2022;4,540.00;4,570.00;4,510.00;4,510.00;3,684.73;123,346,200
Oct 5, 2022;4,660.00;4,660.00;4,540.00;4,540.00;3,709.24;182,246,200
Oct 4, 2022;4,560.00;4,650.00;4,560.00;4,640.00;3,790.95;256,367,100
Oct 3, 2022;4,500.00;4,550.00;4,480.00;4,530.00;3,701.07;159,559,600
