Nama_Kota;Tahun;DBH_PAJAK;DBH_SDA;DA_Grant;DAK_Fisik;DAK_Nonfisik;DID_Reguler;bp_PU;bbj_PU;bm_PU;bl_PU;bl_KK;bbj_KK;bm_KK;bl_KK;bp_EK0;bbj_EKO;bm_EKO;bl_EKO;bp_PLH;bbj_PLH;bm_PLH;bl_PLH;bp_PFUM;bjj_PFUM;bm_PFUM;bl_PFUM;bp_KES;bjj_KES;bm_KES;bl_KES;bp_PAR;bjj_PAR;bm_PAR;bl_PAR;bp_PEND;bjj_PEND;bm_PEND;bl_PEND;bp_PSOS;bjj_PSOS;bm_PSOS;bl_PSOS
Kota Tanjung Balai;2024;9655220000;3191877000;334422745000;34863740727;60747810441;0;81204504648;74903327998;6256046443;25207883033;8146286648;9981865933;1329698696;8146286648;24141084698;19171844542;23822673362;155000000;3360653736;20274532362;3194636040;0;9412964453;18730799098;4271306504;1000000000;59999449965;83431339202;12282002683;0;0;67429500;0;0;105364344466;33960268363;14981577386;9937839067;5169322096;3204117268;482389625;200000000
Kota Tebing Tinggi;2014;13926388131;1684742067;385030433000;36231720000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2015;12216465600;1679015213;400236724000;48429780000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2016;15585300775;1793567528;413508880000;84826627989;40732315834;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2017;17064884343;1205317020;408720596000;95473452472;48133643760;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2018;12938986267;3694879965;409399195000;63825447895;51043410269;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2019;9296637687;3653384508;435195368000;55008198072;48447121800;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2020;12422270228;3203850359;393452394000;51383923690;47317097000;6845138000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Tebing Tinggi;2021;16984375331;7689388959;386845565000;46100887327;45019240460;42967913000;59569933299;53097221192;11355746397;2280219148;6676116517;9633295104;20461800408;6676116517;12107334724;24895784287;64800714815;432131071;7359444211;8249752438;3535032868;0;3581136901;12883204086;4940938099;1640000000;60087824083;64123199061;22826265295;0;0;0;0;0;120288498883;26192219128;40288303022;7259989000;11026875931;6350527274;1460864100;200000000
Kota Tebing Tinggi;2022;16034383981;12108496079;386845565000;32851803167;64886220240;9617444000;69399900894;60066744872;3995616881;4115147062;7099175676;8673056071;17222912889;7099175676;;26847663780;52529891630;155000000;4054606625;19238633404;2659386195;0;7844542107;13708098575;18884395775;0;76333795608;66553746616;8685192046;0;0;167939800;0;0;120089422288;22880876517;28410121469;11602014515;4848717988;4510060307;157787722;99995600
Kota Tebing Tinggi;2023;13036877000;3545146000;321460100000;22791104136;76744944526;11456003000;67030859662;65506804531;3879482172;12620258701;6814996853;9607662756;1085861125;6814996853;19221308767;24108377949;55092093065;186940000;3802781311;19691601615;2840999600;0;7633270283;14569572289;15101051533;580000000;68834278041;72344233137;10212196181;0;0;164344200;0;0;118508941745;29439789464;25403612402;11480508600;4579204050;3559931425;136668900;0
Kota Tebing Tinggi;2024;10140277000;3251423000;359877976000;19985128958;71301108853;0;69663618230;65927954722;4980407474;20650876745;7562886872;8888416881;763083958;7562886872;21045140950;30228272145;19711830655;2222958025;4081961302;20147043346;367440489;0;7934779538;19689688378;9587168875;780000000;75618597394;71416155473;9347743846;0;0;77085000;0;0;128604184351;42074556095;15182401590;11349016510;5005453128;4731819585;95793000;78800000
Kota Padang Sidempuan;2014;18340657390;2806258774;470353368000;38329260000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2015;15646223750;4249660166;481834636000;46804080000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2016;59719382982;2407389128;507686451000;63490230000;74594745110;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2017;20764746232;1867478562;498768033000;86465377345;70064975814;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2018;14443492351;4082749967;498768033000;51578238121;73105070953;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2019;10731447325;4158330373;525198898000;90932171136;68101466610;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2020;15656660013;3518527374;476335400000;41553433756;69687096000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Sidempuan;2021;19919051992;8761535259;468092452000;56262768584;71044560900;0;88891228175;54707156094;13558313055;65469122709;7822343757;13433250958;469623720;7822343757;22240882044;32510722287;38276357839;0;8811363452;13552854188;839330000;0;2591722050;15492990026;4748611699;0;60357302842;52657025317;16414335421;0;2655693240;2577532624;771913944;0;158743741135;12468663244;26650864869;29923363991;12654412888;9742411390;846855370;450000000
Kota Padang Sidempuan;2022;17890934669;12108496079;468092452000;21617361641;90220085342;17113672000;86956286040;67110762626;4744418210;31471198473;5677837686;12548814828;267569000;5677837686;;27369664966;46769857902;27546463991;3931142716;17165905006;738835039;0;6853267749;21898399929;8137491670;0;57046523696;37921459306;3275563284;350000000;3400000;1290826950;0;0;154382515163;15706941744;11330937811;2902413000;6013266189;7649277114;617078428;1284700000
Kota Padang Sidempuan;2023;14111871000;9003189000;389919439000;29946821196;100612170875;5934839000;87636874974;97913310472;7076028364;106857001593;7843868407;16761044803;8689561974;7843868407;21895622362;37424265267;63592037293;537534505;3874172551;26267810582;458321500;0;6190170010;26646408181;12862134238;0;62745327539;57751147243;5377663186;550000000;2619361311;2776085170;69814000;0;150347402634;34619119408;18400248398;11624398163;4437631316;6735161064;196406351;806150000
Kota Padang Sidempuan;2024;12152585000;7966232000;412023264000;43128045094;94450740869;0;90185222163;84590955684;87900000;122291039242;8072609351;12832908437;0;8072609351;22243105322;46201522790;294881750;0;3885984308;25563213605;0;0;6196811655;24619094442;0;0;71944082601;95840577966;134522373;0;2691600983;1378959322;0;0;145696919958;57219307440;9630998661;9910891100;4711009208;3432647524;0;350000000
Kota GunungSitoli;2014;9813097822;1684742067;383524614000;32231500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2015;8879949600;1679015213;397362423000;83927720000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2016;40753791156;1793567528;434259520000;135054629796;30032512000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2017;12855983880;1205317020;426630977000;62427013281;46324807530;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2018;11679743250;3694879965;426758929000;50838832692;59067393394;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2019;9888469360;3653384508;447379682000;49695260315;50576852330;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2020;12398876961;3203850359;406222095000;52356917569;55711886999;14065588000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota GunungSitoli;2021;16901339419;7689388959;399419428000;60624861220;51446838560;8511835000;57774982619;35540833051;4264411241;135100909523;8502578731;7430121888;703333724;8502578731;15543071144;20067748459;93047701790;1578148000;9202234965;21227975242;6196983170;0;2129142743;950853912;4293543335;0;30360624347;29771144273;12910268488;0;2849344862;614634897;98359508;0;119417985305;29687670609;26564654548;3518250000;8424012138;2928255239;726996170;628199200
Kota GunungSitoli;2022;15241323387;12108496079;399419428000;40468089118;69149725845;34711889000;52390219052;42234902065;4013797323;128848081076;8490269296;5444252434;599445328;8490269296;;47096626722;101013749877;479290000;2705241826;13140316768;1462472050;0;7546005263;10730340900;8142256290;0;28382098368;30418601771;11519751721;275000000;2901200062;1095444877;2415496400;0;113004299095;27265248106;16276969608;6937306710;1708261950;1494286674;187594900;774256800
Kota GunungSitoli;2023;11299992000;3578848000;307259051000;63956240394;81076900467;25589523000;58116888816;43803345538;4217831530;135645111571;10022930548;4596167138;10048475670;10022930548;19961522838;88829965507;68372293841;-20000000;3210865557;15330342326;552205178;0;8962132635;6421127313;11313240078;0;34568914944;35604566954;9314383576;275000000;3408568089;1569408731;1186440458;0;125167413457;24378162301;71066776491;8712853493;2006890480;1236234949;22700000;532136500
Kota GunungSitoli;2024;10499760750;3427658000;329613442000;38994929687;81059171322;18183837000;61323438777;40332912467;2336270459;161237409350;9429565474;3625043463;48309331;9429565474;20413282262;21814153447;45599178360;0;3182639876;13215266670;653828700;0;8792998790;4853161766;9432080500;0;43062076873;28179489313;7766012649;275000000;3546454797;492464775;0;0;151641469898;26686498858;56478262181;8347280000;2003716428;1742105824;15560000;0
Kab. Lima Puluh Kota;2014;18388446032;2292358480;700183206000;59929540000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2015;16637330050;2044549612;725615816000;80257430000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2016;17534076198;950471036;760431504000;103046302436;126958849160;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2017;19325908087;1411094399;747073168000;78324971101;147877173989;50374120000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2018;12907389620;1576591052;747073168000;75096769228;160964303145;26750000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2019;11060896329;2138305240;769112424000;82797025030;158924988255;45357649000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2020;13360698775;1814271538;696866984000;82069351610;161280313100;250000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2021;16596185226;3544403531;686668871000;72258497494;173216944000;30442552000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2022;14962729136;5246005408;686668871000;98518292418;188476439308;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2023;7567728000;21805929000;504849583000;38742529210;220253273745;5827164000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kab. Lima Puluh Kota;2024;6613906000;14514810000;625809097000;43139289223;209937722674;7123654000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2014;13168655816;2114997363;404285567000;33148850000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2015;10705611350;1849915709;408640651000;28676544000;0;3000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2016;15542602985;773462839;458968482000;36926029206;36807059500;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2017;15790238592;1315740597;450905882000;20827196000;28975641135;7500000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2018;11132503472;1457702965;450905882000;21067905500;38497875839;28250000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2019;8231071892;1824173950;465047471000;41148696668;40660812600;26013224000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2020;13454178209;1948710461;429026323000;21016688521;40794504000;56127080000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Bukit Tinggi;2021;16404363662;3294037304;421334282000;17828812263;45569524000;45531556000;76820308028;55816721522;9682897838;13642183515;12142542695;20082535528;1191504881;12142542695;25455355637;37492570407;28834696077;599540049;18427234913;10531291214;1138474240;0;3311559046;1960662057;7095600155;1080000000;34212192924;50786788836;18087472549;593958000;7057580618;11046378001;600732409;0;109133005028;41305131135;26174345165;7180758153;9811836676;7667584978;232911800;75000000
Kota Bukit Tinggi;2022;16090839383;4852448263;421334282000;38100592208;60066691296;0;78503176655;77361051733;14062056275;31150485418;11591099008;18622375088;1305998147;11591099008;;43461182550;44318047179;3349425464;11889653095;22471698445;6089738174;0;10621166813;5342369315;7979596885;2230000000;38784242116;32921692235;20746749540;550000000;7379935678;14455359847;4150003522;0;107408731887;43201694996;25050205772;16825503445;6927314513;6706634203;303234750;20000000
Kota Bukit Tinggi;2023;11971233000;3294756000;363246863000;12315114685;66772606283;28852373000;80004124337;93854125221;10838857986;33893922560;10985803880;21004646890;182772906;10985803880;27160902403;46343596800;27397427239;4294804686;11480767867;23732777553;1440104277;0;11144246837;5121248144;8819625189;3535000000;51649417388;48118131194;9710673509;495000000;5494028280;17641986150;1749622370;0;104015756387;41525119258;13634501575;16944029058;6600655720;10858313532;249973500;1318000000
Kota Bukit Tinggi;2024;7739231710;1892347000;412801306000;31503797544;65858310591;7154115000;82786569605;86717676175;1773452300;44074704513;12600624603;17589388361;44288554;12600624603;28222552609;38142391686;5799221223;3191803381;11910109234;25798910699;10875383066;0;11220945108;4002708761;2398171461;2808100000;58210215319;39168494951;27089843275;538650000;6062786909;13031936364;682354427;0;118510914377;41426046796;14736217413;13458016778;7094213298;6725017357;134270500;0
Kota Padang Panjang;2014;11006151060;2114997363;341743153000;23879790000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2015;9197915300;1849915709;343008704000;27138016000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2016;10870139840;773462839;382149494000;48958449000;19671331500;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2017;11129281319;1315740597;375436356000;35455816000;17652531050;42836368000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2018;7795715308;1455781978;375436356000;33184519104;24240328263;4000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2019;6534490997;1824173950;390319648000;32848378130;23876542680;17241091000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2020;8057740471;1948710461;352753271000;21662282442;29682262768;27961238000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang Panjang;2021;12054127753;3294037304;346447747000;27839516254;27000812275;22015680000;66041989017;75791633178;3697252162;2507269874;8087454836;8632329550;9000000;8087454836;29289550743;31285315274;9194683120;386600682;0;0;0;0;4236575723;9944528589;281101000;1040000000;86614098776;51796915473;11639797700;124332500;0;0;0;0;76082115230;27252870807;32791644454;3321664923;7045611947;6745132881;503779553;0
Kota Padang Panjang;2022;11186669322;4852448263;346447747000;21616550919;30738657451;12775829000;73741397930;80153918102;2624738255;3498060713;4759608753;7878378539;193080000;4759608753;;28580803827;9782858310;380431000;67210000;15511451045;715851122;0;9998499940;2899536565;5910156382;800000000;81763240248;48784340733;5625224665;148500000;9290000;1558893568;65807650;0;75197726585;25357398421;19207599168;2390040906;4328162396;4978011961;0;3309300000
Kota Padang Panjang;2023;5800061040;3294799000;285933849000;4580717464;36045472969;9492819000;69897629162;73954037425;1269997928;9149816815;4310921168;7109427663;24546500;4310921168;23140160527;26547048899;6208334589;2225155000;23050000;11037632720;618407000;0;10638852995;5307985863;3461027320;0;84064619616;60578314581;8571248959;120689000;8110000;850650825;4028900;0;73301558944;23941660842;39847860877;6061332748;4528835559;3701157422;0;100000000
Kota Padang Panjang;2024;4760672000;1983333000;345411126000;15722870984;37626533897;21772057000;71539806709;75634668063;5107885027;14532689357;10126384199;8189416951;393860000;10126384199;26771186330;27600323402;11518308059;6649631800;24750000;11353677797;264712700;0;12741771899;3405854268;6675935596;2880000000;102495745722;56347928262;10039836779;0;8180000;1322901482;272636000;0;82016534241;27357485933;37209881614;4150415972;5488469035;3946237106;284470000;150000000
Kota Padang;2014;62002534867;2117306085;1060917648000;57262403000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2015;44774572300;1849915709;1072429395000;50026350000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2016;59979360485;818045133;1120046168000;84117359539;168223171000;5000000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2017;74166651617;1322006258;1100370559000;69956914000;123788643124;52752520000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2018;63081724577;1446387865;1100370559000;60819648780;202211312324;28250000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2019;46673317996;1833960430;1176301985000;105311616899;201107261520;52141161000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2020;71795972831;1951141963;1061387887000;68878598492;214450386977;44449435000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kota Padang;2021;88428266156;3302968664;1044871353000;96989707993;203334013398;25381995000;170149444040;165461471470;8602496671;4060002670;22071755153;29920246392;2802595407;22071755153;97780553825;148234502636;53377768803;34489434712;22853060673;24723286845;2688057660;419911940;18660046390;46349553965;125758401089;14760381492;166480285196;162421770840;32130439539;1326648257;4188775119;8047417030;4878721771;0;509530071213;135026286672;66557784720;71782349000;21744351305;16995276800;1112961652;14092479230
Kota Padang;2022;98179203114;4341361029;1044871353000;50246336758;304624895066;24363996000;194656359234;200692311233;7881695046;18544029016;19104097399;31611802369;1028134455;19104097399;;139839365813;152864729982;16064271441;23058898887;39693786539;3336765980;0;16822926774;13550598723;25820275330;11352434707;142089629021;92063200431;15109031141;650000000;3798669193;6525920024;784742623;64065000;443805408371;89938749317;110036924041;13312836995;9431590819;6679917464;71865500;2684250000
Kota Padang;2023;92472605040;4946917000;946262396000;16508320521;320034456648;5322150000;202010858259;223235536087;20129539835;50368469177;17953365194;35953392681;1367067295;17953365194;56906772535;158381013583;149415781398;35778652628;22592089297;46447994205;7517783200;0;17115455064;13589795306;26708690612;2960819992;150416987209;153770956829;17527935197;910000000;3681927819;11065063215;5173848406;0;486102644296;137174107544;171165326433;67304551699;9328621627;8570748163;685645059;13044100000
Kota Padang;2024;69235824000;2880561000;1041473557000;19407913008;344856402646;8278678000;252917684974;262367336050;41969109174;56862479433;21582747438;36802019267;2057238787;21582747438;70569780502;162011144281;42098704365;36684171716;26288639540;46217270942;5113419364;0;21552048709;23539998412;46116195110;0;217175034710;153637233072;19569861263;0;4594994967;11361452867;6839485428;15000000;607253139217;126070982546;62849948689;57770612375;10921511425;9021083018;679005579;2156700000
